Code_Client,Date Achat,Numero Commande,Numero Ligne Produit,Code Produit,Quantite,PrixVenteTTCHorsRemise,PrixVenteTTCAvecRemise,Heure,Code Magasin,CodeVendeur,Montant
4559840.000,2018-03-01 00:00:00,4680.000,1.000,115595.000,1.000,18.533,5.200,1736.000,10000.000,23.000,18.533
4864309.000,2018-03-01 00:00:00,4696.000,1.000,108447.000,1.000,43.333,43.333,1818.000,10000.000,29.000,43.333
4888155.000,2018-03-01 00:00:00,4721.000,3.000,32074.000,1.000,59.600,59.600,1841.000,10000.000,13.000,59.600
5005754.000,2018-03-01 00:00:00,4630.000,1.000,95112.000,1.000,98.667,98.667,1524.000,10000.000,23.000,98.667
5461927.000,2018-03-01 00:00:00,4634.000,2.000,24365.000,1.000,21.733,19.560,1548.000,10000.000,27.000,21.733
5461927.000,2018-03-01 00:00:00,4634.000,1.000,106373.000,1.000,17.333,15.600,1548.000,10000.000,27.000,17.333
5461927.000,2018-03-01 00:00:00,4634.000,3.000,26380.000,1.000,74.400,66.960,1548.000,10000.000,27.000,74.400
5461927.000,2018-03-01 00:00:00,4634.000,6.000,92591.000,1.000,31.733,28.560,1548.000,10000.000,27.000,31.733
5569572.000,2018-03-01 00:00:00,4619.000,1.000,70297.000,1.000,53.067,53.067,1511.000,10000.000,3.000,53.067
5643945.000,2018-03-01 00:00:00,4724.000,1.000,115396.000,1.000,4.600,4.600,1903.000,10000.000,22.000,4.600
5886049.000,2018-03-01 00:00:00,4623.000,1.000,106506.000,1.000,70.933,70.933,1519.000,10000.000,3.000,70.933
5886049.000,2018-03-01 00:00:00,4623.000,2.000,106500.000,1.000,18.933,18.933,1519.000,10000.000,3.000,18.933
5886051.000,2018-03-01 00:00:00,4613.000,2.000,71180.000,1.000,22.667,22.667,1450.000,10000.000,27.000,22.667
5886051.000,2018-03-01 00:00:00,4613.000,1.000,71193.000,1.000,20.000,20.000,1450.000,10000.000,27.000,20.000
5939884.000,2018-03-01 00:00:00,4581.000,1.000,91420.000,1.000,68.933,68.933,1231.000,10000.000,3.000,68.933
5941133.000,2018-03-01 00:00:00,4712.000,1.000,109947.000,1.000,16.000,16.000,1921.000,10000.000,28.000,16.000
5941134.000,2018-03-01 00:00:00,4711.000,8.000,115593.000,1.000,2.000,2.000,1820.000,10000.000,29.000,2.000
5941134.000,2018-03-01 00:00:00,4711.000,9.000,115594.000,1.000,2.000,2.000,1820.000,10000.000,29.000,2.000
5941134.000,2018-03-01 00:00:00,4711.000,7.000,53046.000,1.000,3.867,3.867,1820.000,10000.000,29.000,3.867
5941134.000,2018-03-01 00:00:00,4711.000,5.000,1880.000,1.000,8.533,8.533,1820.000,10000.000,29.000,8.533
5941136.000,2018-03-01 00:00:00,4672.000,1.000,106898.000,1.000,55.467,55.467,1718.000,10000.000,23.000,55.467
5941139.000,2018-03-01 00:00:00,4664.000,1.000,118547.000,1.000,28.533,28.533,1704.000,10000.000,27.000,28.533
5941140.000,2018-03-01 00:00:00,4653.000,1.000,2091.000,1.000,11.867,2.560,1645.000,10000.000,27.000,11.867
5941140.000,2018-03-01 00:00:00,4653.000,3.000,118518.000,1.000,8.933,1.933,1645.000,10000.000,27.000,8.933
5941142.000,2018-03-01 00:00:00,4621.000,1.000,77672.000,1.000,30.267,30.267,1516.000,10000.000,3.000,30.267
5941143.000,2018-03-01 00:00:00,4585.000,1.000,32376.000,1.000,81.333,81.333,1301.000,10000.000,24.000,81.333
1470727.000,2018-03-01 00:00:00,14496.000,1.000,69488.000,1.000,56.400,56.400,1120.000,10000.000,27.000,56.400
1794594.000,2018-03-01 00:00:00,14527.000,1.000,89458.000,1.000,19.467,19.467,1245.000,10000.000,27.000,19.467
2180196.000,2018-03-01 00:00:00,14494.000,1.000,115550.000,1.000,66.933,66.933,1014.000,10000.000,22.000,66.933
2248149.000,2018-03-01 00:00:00,14500.000,2.000,22935.000,1.000,42.533,42.533,1035.000,10000.000,27.000,42.533
2248149.000,2018-03-01 00:00:00,14500.000,3.000,26001.000,1.000,24.000,24.000,1035.000,10000.000,27.000,24.000
2248149.000,2018-03-01 00:00:00,14500.000,1.000,36145.000,1.000,100.667,100.667,1035.000,10000.000,27.000,100.667
2248275.000,2018-03-01 00:00:00,14471.000,3.000,89600.000,1.000,17.733,14.933,904.000,10000.000,27.000,17.733
2248287.000,2018-03-01 00:00:00,14563.000,2.000,90814.000,1.000,25.733,23.427,1430.000,10000.000,15.000,25.733
2248287.000,2018-03-01 00:00:00,14562.000,1.000,27019.000,1.000,61.067,54.400,1429.000,10000.000,10.000,61.067
2248287.000,2018-03-01 00:00:00,14563.000,1.000,27310.000,1.000,25.733,23.427,1430.000,10000.000,15.000,25.733
2248465.000,2018-03-01 00:00:00,14615.000,2.000,39796.000,1.000,136.000,130.107,1855.000,10000.000,8.000,136.000
2248465.000,2018-03-01 00:00:00,14615.000,3.000,113966.000,1.000,118.533,113.387,1855.000,10000.000,8.000,118.533
2273469.000,2018-03-01 00:00:00,14474.000,1.000,115302.000,1.000,19.867,19.867,908.000,10000.000,27.000,19.867
2273469.000,2018-03-01 00:00:00,14474.000,2.000,108317.000,1.000,31.200,31.200,908.000,10000.000,27.000,31.200
2273804.000,2018-03-01 00:00:00,14504.000,1.000,101037.000,1.000,38.667,30.480,1057.000,10000.000,15.000,38.667
2273909.000,2018-03-01 00:00:00,14506.000,1.000,27991.000,1.000,25.733,25.733,1103.000,10000.000,15.000,25.733
2273955.000,2018-03-01 00:00:00,14612.000,3.000,90895.000,1.000,9.333,9.333,1903.000,10000.000,3.000,9.333
2275294.000,2018-03-01 00:00:00,14566.000,1.000,109283.000,1.000,46.000,46.000,1636.000,10000.000,10.000,46.000
2275294.000,2018-03-01 00:00:00,14564.000,3.000,106057.000,1.000,71.867,71.867,1634.000,10000.000,10.000,71.867
2275294.000,2018-03-01 00:00:00,14564.000,2.000,114019.000,1.000,30.267,30.267,1634.000,10000.000,10.000,30.267
2275294.000,2018-03-01 00:00:00,14564.000,1.000,59011.000,1.000,70.640,70.640,1634.000,10000.000,10.000,70.640
2275483.000,2018-03-01 00:00:00,14603.000,7.000,77017.000,1.000,40.000,40.000,1822.000,10000.000,10.000,40.000
2275483.000,2018-03-01 00:00:00,14603.000,3.000,108411.000,1.000,27.200,27.200,1822.000,10000.000,10.000,27.200
2275483.000,2018-03-01 00:00:00,14603.000,6.000,77184.000,1.000,23.067,23.067,1822.000,10000.000,10.000,23.067
2275483.000,2018-03-01 00:00:00,14603.000,4.000,78029.000,1.000,26.800,26.800,1822.000,10000.000,10.000,26.800
2275483.000,2018-03-01 00:00:00,14603.000,5.000,78084.000,1.000,27.200,27.200,1822.000,10000.000,10.000,27.200
2275483.000,2018-03-01 00:00:00,14603.000,2.000,44066.000,1.000,83.200,83.200,1822.000,10000.000,10.000,83.200
2275483.000,2018-03-01 00:00:00,14603.000,1.000,69162.000,1.000,22.133,22.133,1822.000,10000.000,10.000,22.133
2276267.000,2018-03-01 00:00:00,14598.000,1.000,47602.000,1.000,35.867,35.867,1823.000,10000.000,13.000,35.867
2276267.000,2018-03-01 00:00:00,14598.000,4.000,60295.000,1.000,12.533,12.533,1823.000,10000.000,13.000,12.533
2295515.000,2018-03-01 00:00:00,14549.000,2.000,98964.000,1.000,70.667,63.600,1407.000,10000.000,9.000,70.667
2304797.000,2018-03-01 00:00:00,14502.000,1.000,118873.000,1.000,41.467,41.467,1044.000,10000.000,27.000,41.467
2304813.000,2018-03-01 00:00:00,14528.000,3.000,115470.000,1.000,6.533,6.533,1247.000,10000.000,27.000,6.533
2304900.000,2018-03-01 00:00:00,14585.000,2.000,114065.000,1.000,57.147,48.573,1739.000,10000.000,8.000,57.147
2304900.000,2018-03-01 00:00:00,14585.000,1.000,114068.000,1.000,57.147,48.573,1739.000,10000.000,8.000,57.147
2304990.000,2018-03-01 00:00:00,14507.000,2.000,100014.000,1.000,10.667,10.667,1105.000,10000.000,15.000,10.667
2304990.000,2018-03-01 00:00:00,14507.000,1.000,36109.000,1.000,27.733,27.733,1105.000,10000.000,15.000,27.733
2305075.000,2018-03-01 00:00:00,14548.000,2.000,51104.000,1.000,84.667,74.760,1406.000,10000.000,27.000,84.667
2305346.000,2018-03-01 00:00:00,14571.000,1.000,70346.000,1.000,17.200,3.867,1457.000,10000.000,15.000,17.200
2307921.000,2018-03-01 00:00:00,14497.000,1.000,25417.000,1.000,55.733,55.733,1019.000,10000.000,22.000,55.733
2307961.000,2018-03-01 00:00:00,14534.000,2.000,115175.000,1.000,16.613,10.813,1308.000,10000.000,4.000,16.613
2307961.000,2018-03-01 00:00:00,14534.000,3.000,120036.000,1.000,1.600,1.040,1308.000,10000.000,4.000,1.600
2307972.000,2018-03-01 00:00:00,14521.000,2.000,100518.000,1.000,63.467,60.907,1201.000,10000.000,9.000,63.467
2315476.000,2018-03-01 00:00:00,14489.000,1.000,14052.000,1.000,84.267,84.267,954.000,10000.000,27.000,84.267
2317225.000,2018-03-01 00:00:00,14569.000,2.000,115310.000,1.000,45.600,45.600,1449.000,10000.000,15.000,45.600
2324777.000,2018-03-01 00:00:00,14556.000,2.000,67820.000,1.000,1.000,0.000,1421.000,10000.000,15.000,1.000
2344680.000,2018-03-01 00:00:00,14495.000,2.000,110037.000,1.000,28.800,19.027,1016.000,10000.000,22.000,28.800
2344680.000,2018-03-01 00:00:00,14495.000,3.000,27956.000,1.000,23.067,15.240,1016.000,10000.000,22.000,23.067
2344680.000,2018-03-01 00:00:00,14495.000,1.000,101191.000,1.000,43.333,28.627,1016.000,10000.000,22.000,43.333
2344680.000,2018-03-01 00:00:00,14495.000,4.000,118200.000,1.000,46.667,30.840,1016.000,10000.000,22.000,46.667
2346362.000,2018-03-01 00:00:00,14513.000,1.000,40248.000,1.000,71.867,71.867,1136.000,10000.000,27.000,71.867
2354814.000,2018-03-01 00:00:00,14482.000,1.000,118757.000,1.000,8.267,8.267,932.000,10000.000,27.000,8.267
2354814.000,2018-03-01 00:00:00,14482.000,2.000,108708.000,1.000,6.000,6.000,932.000,10000.000,27.000,6.000
2354814.000,2018-03-01 00:00:00,14482.000,5.000,1913.000,1.000,5.867,5.867,932.000,10000.000,27.000,5.867
2354814.000,2018-03-01 00:00:00,14482.000,4.000,118866.000,1.000,5.867,5.867,932.000,10000.000,27.000,5.867
2354814.000,2018-03-01 00:00:00,14482.000,6.000,102048.000,1.000,8.267,8.267,932.000,10000.000,27.000,8.267
2358703.000,2018-03-01 00:00:00,14559.000,1.000,50648.000,1.000,30.667,30.667,1425.000,10000.000,15.000,30.667
2371127.000,2018-03-01 00:00:00,14595.000,2.000,74960.000,1.000,29.467,29.467,1810.000,10000.000,15.000,29.467
2460281.000,2018-03-01 00:00:00,14518.000,1.000,27693.000,1.000,35.200,30.067,1339.000,10000.000,22.000,35.200
2463016.000,2018-03-01 00:00:00,14580.000,1.000,114421.000,1.000,37.333,37.333,1517.000,10000.000,22.000,37.333
2493186.000,2018-03-01 00:00:00,14577.000,1.000,99399.000,1.000,35.200,35.200,1714.000,10000.000,22.000,35.200
2580866.000,2018-03-01 00:00:00,14609.000,1.000,57809.000,1.000,80.933,80.933,1855.000,10000.000,3.000,80.933
2596587.000,2018-03-01 00:00:00,14472.000,1.000,115231.000,1.000,53.867,37.787,905.000,10000.000,27.000,53.867
2603594.000,2018-03-01 00:00:00,14582.000,1.000,21640.000,1.000,27.733,24.653,1525.000,10000.000,15.000,27.733
2603594.000,2018-03-01 00:00:00,14582.000,2.000,100707.000,1.000,32.267,28.680,1525.000,10000.000,15.000,32.267
2618974.000,2018-03-01 00:00:00,14542.000,1.000,101754.000,1.000,65.600,58.027,1345.000,10000.000,27.000,65.600
2657759.000,2018-03-01 00:00:00,14473.000,1.000,130011.000,1.000,68.000,61.200,907.000,10000.000,27.000,68.000
2694101.000,2018-03-01 00:00:00,14512.000,2.000,109940.000,1.000,16.000,16.000,1130.000,10000.000,15.000,16.000
2694101.000,2018-03-01 00:00:00,14512.000,4.000,100815.000,1.000,9.200,9.200,1130.000,10000.000,15.000,9.200
2694101.000,2018-03-01 00:00:00,14512.000,5.000,2945.000,1.000,5.547,5.547,1130.000,10000.000,15.000,5.547
2705725.000,2018-03-01 00:00:00,14620.000,1.000,130109.000,1.000,62.667,62.667,1907.000,10000.000,8.000,62.667
2705744.000,2018-03-01 00:00:00,14477.000,4.000,106859.000,1.000,20.400,10.973,917.000,10000.000,27.000,20.400
2705744.000,2018-03-01 00:00:00,14477.000,2.000,26357.000,1.000,57.067,49.987,917.000,10000.000,27.000,57.067
2758852.000,2018-03-01 00:00:00,14523.000,1.000,51764.000,1.000,31.600,31.600,1223.000,10000.000,27.000,31.600
2779740.000,2018-03-01 00:00:00,14618.000,2.000,12560.000,1.000,14.000,11.240,1923.000,10000.000,22.000,14.000
2797388.000,2018-03-01 00:00:00,14592.000,1.000,116520.000,1.000,11.733,11.733,1744.000,10000.000,3.000,11.733
2812863.000,2018-03-01 00:00:00,14578.000,2.000,130042.000,1.000,76.000,76.000,1657.000,10000.000,10.000,76.000
2837330.000,2018-03-01 00:00:00,14492.000,3.000,2923.000,1.000,8.067,8.067,959.000,10000.000,15.000,8.067
2837330.000,2018-03-01 00:00:00,14492.000,6.000,118519.000,1.000,8.933,8.933,959.000,10000.000,15.000,8.933
2837330.000,2018-03-01 00:00:00,14492.000,5.000,93843.000,1.000,9.467,9.467,959.000,10000.000,15.000,9.467
2845825.000,2018-03-01 00:00:00,14515.000,1.000,39757.000,1.000,106.533,106.533,1144.000,10000.000,27.000,106.533
2845921.000,2018-03-01 00:00:00,14629.000,1.000,95400.000,1.000,28.133,25.320,1804.000,10000.000,3.000,28.133
2845921.000,2018-03-01 00:00:00,14629.000,3.000,52953.000,1.000,30.667,27.600,1804.000,10000.000,3.000,30.667
2878569.000,2018-03-01 00:00:00,14588.000,1.000,95362.000,1.000,25.467,25.467,1550.000,10000.000,3.000,25.467
2882855.000,2018-03-01 00:00:00,14623.000,2.000,98012.000,1.000,28.000,28.000,1730.000,10000.000,4.000,28.000
2882952.000,2018-03-01 00:00:00,14481.000,7.000,27612.000,1.000,25.733,25.733,929.000,10000.000,27.000,25.733
2901509.000,2018-03-01 00:00:00,14572.000,2.000,98898.000,1.000,20.000,20.000,1459.000,10000.000,4.000,20.000
2906999.000,2018-03-01 00:00:00,14581.000,1.000,39429.000,1.000,26.933,26.933,1720.000,10000.000,22.000,26.933
2931327.000,2018-03-01 00:00:00,14476.000,4.000,118895.000,1.000,5.547,5.547,910.000,10000.000,27.000,5.547
2931327.000,2018-03-01 00:00:00,14476.000,3.000,2953.000,1.000,5.547,5.547,910.000,10000.000,27.000,5.547
2931327.000,2018-03-01 00:00:00,14476.000,2.000,42860.000,1.000,8.133,8.133,910.000,10000.000,27.000,8.133
2951587.000,2018-03-01 00:00:00,14530.000,1.000,114015.000,1.000,54.400,48.960,1442.000,10000.000,10.000,54.400
2951587.000,2018-03-01 00:00:00,14530.000,4.000,104883.000,1.000,92.933,83.640,1442.000,10000.000,10.000,92.933
2951587.000,2018-03-01 00:00:00,14530.000,2.000,114910.000,1.000,97.733,87.960,1442.000,10000.000,10.000,97.733
2984789.000,2018-03-01 00:00:00,14589.000,2.000,130041.000,1.000,66.667,66.667,1758.000,10001.000,15.000,66.667
3011770.000,2018-03-01 00:00:00,14525.000,2.000,103601.000,1.000,103.467,99.560,1236.000,10001.000,27.000,103.467
3011770.000,2018-03-01 00:00:00,14525.000,1.000,130129.000,1.000,73.333,70.573,1236.000,10001.000,27.000,73.333
3027320.000,2018-03-01 00:00:00,14485.000,1.000,95729.000,1.000,37.333,33.600,1119.000,10001.000,9.000,37.333
3071611.000,2018-03-01 00:00:00,14484.000,2.000,87836.000,1.000,24.933,24.933,934.000,10001.000,27.000,24.933
3071611.000,2018-03-01 00:00:00,14484.000,1.000,27311.000,1.000,39.333,39.333,934.000,10001.000,27.000,39.333
3085217.000,2018-03-01 00:00:00,14630.000,1.000,114411.000,1.000,49.600,49.600,1805.000,10001.000,3.000,49.600
3087967.000,2018-03-01 00:00:00,14532.000,2.000,93581.000,1.000,13.200,13.200,1447.000,10001.000,10.000,13.200
3130650.000,2018-03-01 00:00:00,14478.000,2.000,31912.000,1.000,28.533,27.733,920.000,10001.000,27.000,28.533
3211871.000,2018-03-01 00:00:00,14604.000,1.000,114412.000,1.000,60.000,55.120,1846.000,10001.000,22.000,60.000
3227714.000,2018-03-01 00:00:00,14614.000,7.000,120034.000,1.000,1.600,1.280,1910.000,10001.000,3.000,1.600
3227714.000,2018-03-01 00:00:00,14614.000,8.000,120033.000,1.000,1.600,1.280,1910.000,10001.000,3.000,1.600
3242386.000,2018-03-01 00:00:00,14487.000,3.000,116981.000,1.000,16.533,14.880,946.000,10001.000,27.000,16.533
3321640.000,2018-03-01 00:00:00,14586.000,1.000,118732.000,1.000,14.000,14.000,1748.000,10001.000,15.000,14.000
3321640.000,2018-03-01 00:00:00,14586.000,2.000,118943.000,1.000,7.200,7.200,1748.000,10001.000,15.000,7.200
3456180.000,2018-03-01 00:00:00,14537.000,3.000,2930.000,1.000,14.280,14.280,1325.000,10001.000,15.000,14.280
3456180.000,2018-03-01 00:00:00,14537.000,2.000,24761.000,1.000,15.333,15.333,1325.000,10001.000,15.000,15.333
3465588.000,2018-03-01 00:00:00,14520.000,3.000,109101.000,1.000,69.200,65.267,1158.000,10001.000,27.000,69.200
3465588.000,2018-03-01 00:00:00,14520.000,2.000,21259.000,1.000,26.000,24.520,1158.000,10001.000,27.000,26.000
3484184.000,2018-03-01 00:00:00,14631.000,1.000,130061.000,1.000,74.667,74.667,1813.000,10001.000,3.000,74.667
3502093.000,2018-03-01 00:00:00,14510.000,2.000,71189.000,1.000,40.000,40.000,1118.000,10001.000,15.000,40.000
3502093.000,2018-03-01 00:00:00,14510.000,1.000,320.000,1.000,5.053,5.053,1118.000,10001.000,15.000,5.053
3548817.000,2018-03-01 00:00:00,14601.000,1.000,114416.000,1.000,20.800,17.840,1633.000,10001.000,8.000,20.800
3548817.000,2018-03-01 00:00:00,14601.000,2.000,90130.000,1.000,6.533,5.600,1633.000,10001.000,8.000,6.533
3680884.000,2018-03-01 00:00:00,14508.000,1.000,77461.000,1.000,44.400,44.400,1110.000,10001.000,4.000,44.400
4065728.000,2018-03-01 00:00:00,14501.000,2.000,117524.000,1.000,40.000,34.733,1039.000,10000.000,27.000,40.000
4065728.000,2018-03-01 00:00:00,14501.000,1.000,115230.000,1.000,61.333,53.267,1039.000,10000.000,27.000,61.333
4133668.000,2018-03-01 00:00:00,14617.000,1.000,102572.000,1.000,57.200,57.200,1917.000,10000.000,3.000,57.200
4136533.000,2018-03-01 00:00:00,14544.000,3.000,115211.000,1.000,51.333,51.333,1350.000,10000.000,15.000,51.333
4149440.000,2018-03-01 00:00:00,14475.000,1.000,118795.000,1.000,26.533,26.533,909.000,10000.000,27.000,26.533
4149440.000,2018-03-01 00:00:00,14475.000,2.000,118745.000,1.000,36.000,36.000,909.000,10000.000,27.000,36.000
4263211.000,2018-03-01 00:00:00,14596.000,1.000,118275.000,1.000,10.000,10.000,1812.000,10000.000,15.000,10.000
4280311.000,2018-03-01 00:00:00,14616.000,3.000,100777.000,1.000,13.200,9.093,1914.000,10000.000,3.000,13.200
4280311.000,2018-03-01 00:00:00,14616.000,2.000,100779.000,1.000,13.200,9.093,1914.000,10000.000,3.000,13.200
4789180.000,2018-03-01 00:00:00,14607.000,1.000,73066.000,1.000,9.200,9.200,1851.000,10000.000,3.000,9.200
4851899.000,2018-03-01 00:00:00,14529.000,1.000,21020.000,1.000,101.600,101.600,1254.000,10000.000,27.000,101.600
4851899.000,2018-03-01 00:00:00,14529.000,2.000,114393.000,2.000,8.000,8.000,1254.000,10000.000,27.000,16.000
4851899.000,2018-03-01 00:00:00,14533.000,1.000,115407.000,1.000,7.680,7.680,1304.000,10000.000,15.000,7.680
4851899.000,2018-03-01 00:00:00,14531.000,1.000,106522.000,1.000,78.800,78.800,1259.000,10000.000,15.000,78.800
4875210.000,2018-03-01 00:00:00,14466.000,3.000,5300.000,1.000,33.200,31.160,1028.000,10000.000,22.000,33.200
4875210.000,2018-03-01 00:00:00,14466.000,1.000,54210.000,1.000,42.933,40.280,1028.000,10000.000,22.000,42.933
5158207.000,2018-03-01 00:00:00,14558.000,1.000,117160.000,1.000,64.667,64.667,1422.000,10000.000,15.000,64.667
5178451.000,2018-03-01 00:00:00,14628.000,3.000,93613.000,1.000,6.800,6.800,1944.000,10000.000,3.000,6.800
5178451.000,2018-03-01 00:00:00,14628.000,1.000,118102.000,1.000,30.267,30.267,1944.000,10000.000,3.000,30.267
5569153.000,2018-03-01 00:00:00,14526.000,2.000,108301.000,1.000,21.333,21.333,1242.000,10000.000,27.000,21.333
5577429.000,2018-03-01 00:00:00,14622.000,1.000,99480.000,1.000,1.733,1.733,1930.000,10000.000,3.000,1.733
5577429.000,2018-03-01 00:00:00,14622.000,2.000,118279.000,1.000,3.333,3.333,1930.000,10000.000,3.000,3.333
5577429.000,2018-03-01 00:00:00,14622.000,3.000,97198.000,1.000,8.667,8.667,1930.000,10000.000,3.000,8.667
5622619.000,2018-03-01 00:00:00,14486.000,2.000,42960.000,1.000,7.200,7.200,944.000,10000.000,27.000,7.200
5666763.000,2018-03-01 00:00:00,14539.000,3.000,22221.000,1.000,6.000,6.000,1328.000,10000.000,15.000,6.000
5708679.000,2018-03-01 00:00:00,14493.000,5.000,24068.000,1.000,77.600,77.600,1006.000,10000.000,15.000,77.600
5708679.000,2018-03-01 00:00:00,14493.000,1.000,108998.000,1.000,84.267,84.267,1006.000,10000.000,15.000,84.267
5708679.000,2018-03-01 00:00:00,14493.000,4.000,32204.000,1.000,72.533,72.533,1006.000,10000.000,15.000,72.533
5708679.000,2018-03-01 00:00:00,14493.000,3.000,73327.000,1.000,54.000,54.000,1006.000,10000.000,15.000,54.000
5870051.000,2018-03-01 00:00:00,14579.000,2.000,118025.000,1.000,15.867,15.867,1719.000,10000.000,22.000,15.867
5880666.000,2018-03-01 00:00:00,14624.000,1.000,36078.000,1.000,67.733,54.400,1935.000,10000.000,10.000,67.733
5952497.000,2018-03-01 00:00:00,14626.000,1.000,70316.000,1.000,5.867,5.867,1941.000,10000.000,3.000,5.867
5964779.000,2018-03-01 00:00:00,14632.000,1.000,102288.000,1.000,6.000,5.080,1819.000,10000.000,8.000,6.000
5964779.000,2018-03-01 00:00:00,14632.000,5.000,108083.000,1.000,9.200,7.787,1819.000,10000.000,8.000,9.200
5964779.000,2018-03-01 00:00:00,14632.000,3.000,87816.000,1.000,7.200,6.093,1819.000,10000.000,8.000,7.200
5964779.000,2018-03-01 00:00:00,14632.000,2.000,108080.000,1.000,9.200,7.787,1819.000,10000.000,8.000,9.200
5970021.000,2018-03-01 00:00:00,14524.000,2.000,116519.000,1.000,11.733,11.733,1408.000,10000.000,10.000,11.733
6379001.000,2018-03-01 00:00:00,14608.000,1.000,114447.000,1.000,39.600,39.600,1854.000,10000.000,3.000,39.600
6379002.000,2018-03-01 00:00:00,14600.000,1.000,39482.000,1.000,39.067,39.067,1732.000,10000.000,8.000,39.067
6379003.000,2018-03-01 00:00:00,14599.000,1.000,102185.000,1.000,8.933,8.933,1826.000,10000.000,8.000,8.933
